date,open,high,low,close,volume,amount,outstanding_share,turnover
2022-07-22,187.5,188.5,185.0,185.91,11698563.0,2180797972.0,3881445239.9999995,0.003013970899148896
2022-07-25,186.85,188.5,184.75,188.08,12479902.0,2336297100.0,3881445239.9999995,0.003215271948548732
2022-07-26,188.86,192.0,188.68,190.99,13747445.0,2627310531.0,3881445239.9999995,0.0035418366484541728
2022-07-27,190.05,191.01,187.56,188.1,9749124.0,1844277553.0,3881445239.9999995,0.0025117252459292715
2022-07-28,188.45,190.5,186.85,187.12,9260926.0,1744687639.0,3881445239.9999995,0.002385947869252949
2022-07-29,186.49,186.49,177.8,178.4,34031091.0,6166191233.0,3881445239.9999995,0.008767633934209517
2022-08-01,178.5,179.99,176.82,178.58,15608201.0,2791638728.0,3881445239.9999995,0.004021234368876476
2022-08-02,176.9,178.66,173.08,175.66,17673794.0,3114640799.0,3881445239.9999995,0.004553405473266448
2022-08-03,175.88,179.5,174.3,174.59,15403054.0,2710918104.0,3881445239.9999995,0.003968381117750872
2022-08-04,174.6,177.49,174.45,176.78,13368553.0,2350151180.0,3881445239.9999995,0.0034442204316658094
2022-08-05,177.45,179.5,176.21,179.18,12701711.0,2260873414.0,3881445239.9999995,0.003272417930595358
2022-08-08,178.3,181.53,177.5,177.91,13025113.0,2331931588.0,3881445239.9999995,0.003355737926113316
2022-08-09,177.05,178.0,176.22,176.98,8538631.0,1511033063.0,3881445239.9999995,0.0021998586794438457
2022-08-10,175.58,177.5,173.0,174.0,14354932.0,2503385133.0,3881445239.9999995,0.0036983471651399627
2022-08-11,174.99,177.91,174.55,177.91,13967051.0,2468539674.0,3881445239.9999995,0.0035984150584074713
2022-08-12,178.3,179.66,176.71,178.7,10861895.0,1936659422.0,3881445239.9999995,0.002798415107873582
2022-08-15,177.63,179.6,175.7,176.0,13844011.0,2446911673.0,3881445239.9999995,0.003566715525786988
2022-08-16,175.97,177.3,174.7,175.23,10997543.0,1929236389.0,3881445239.9999995,0.0028333629150980887
2022-08-17,175.31,176.97,174.02,176.2,12211628.0,2144649842.0,3881445239.9999995,0.00314615491007159
2022-08-18,175.0,175.2,172.01,173.43,17955216.0,3110937648.0,3881445239.9999995,0.004625909909784017
2022-08-19,172.5,175.15,172.0,173.66,12603780.0,2189742325.0,3881445239.9999995,0.003247187380131634
2022-08-22,172.3,173.45,170.26,171.5,15513018.0,2663565072.0,3881445239.9999995,0.003996711802122449
2022-08-23,171.7,172.29,167.5,168.0,22924845.0,3868689013.0,3881445239.9999995,0.005906265213727452
2022-08-24,167.96,169.5,166.0,167.24,18025460.0,3021329673.0,3881445239.9999995,0.004644007292500152
2022-08-25,167.89,169.98,167.23,169.41,17485390.0,2949656306.0,3881445239.9999995,0.004504865821577326
2022-08-26,171.88,173.8,169.56,170.1,24378683.0,4181288062.0,3881445239.9999995,0.006280826211012062
2022-08-29,167.44,169.55,165.0,165.35,25430564.0,4218793350.0,3881445239.9999995,0.006551828617321934
2022-08-30,164.0,164.76,162.19,164.03,18643252.0,3046737234.0,3881445239.9999995,0.004803172748097305
2022-08-31,162.9,167.98,162.5,167.19,26733348.0,4444754516.0,3881445239.9999995,0.00688747266726865
2022-09-01,166.0,166.0,163.3,163.56,15844189.0,2607493588.0,3881445239.9999995,0.004082033371672661
2022-09-02,164.49,164.49,161.01,161.84,15592424.0,2524463032.0,3881445239.9999995,0.00401716964580956
2022-09-05,160.0,160.35,157.07,159.02,22432012.0,3551118312.0,3881445239.9999995,0.0057792936942220015
2022-09-06,159.02,161.35,158.27,160.53,14693767.0,2346001119.0,3881445239.9999995,0.0037856432569431282
2022-09-07,160.0,160.01,158.0,158.94,14150787.0,2245681618.0,3881445239.9999995,0.003645752065279685
2022-09-08,160.01,161.35,158.88,159.07,14867178.0,2377952564.0,3881445239.9999995,0.003830320172184112
2022-09-09,159.11,161.65,158.36,161.46,20318847.0,3269738015.0,3881445239.9999995,0.005234866330356886
2022-09-13,163.88,164.97,161.7,163.63,22455447.0,3676000837.0,3881445239.9999995,0.005785331393725911
2022-09-14,162.0,163.23,160.98,162.4,14343803.0,2325532850.0,3881445239.9999995,0.0036954799341700883
2022-09-15,162.67,166.5,162.1,164.4,24493222.0,4041538789.0,3881445239.9999995,0.006310335580053166
2022-09-16,164.0,164.79,160.78,161.08,17805222.0,2882822678.0,3881445239.9999995,0.004587266056599063
2022-09-19,160.75,165.13,159.52,163.02,17237096.0,2810086975.0,3881445239.9999995,0.004440896350247106
2022-09-20,164.0,165.96,162.17,165.79,18488126.0,3048376406.0,3881445239.9999995,0.004763206706994532
2022-09-21,165.19,165.77,163.3,163.45,12764774.0,2093973068.0,3881445239.9999995,0.0032886652292433223
2022-09-22,162.0,162.29,158.55,158.9,18211404.0,2916788948.0,3881445239.9999995,0.0046919131596456585
2022-09-23,158.0,160.62,157.9,159.13,12025892.0,1916778416.0,3881445239.9999995,0.003098302631212698
2022-09-26,158.0,163.99,157.77,162.11,21041611.0,3411760443.0,3881445239.9999995,0.005421076351446865
2022-09-27,163.93,171.4,161.99,170.83,35443991.0,5929460447.0,3881445239.9999995,0.009131647829198798
2022-09-28,170.55,172.54,169.5,169.6,24431050.0,4176068020.0,3881445239.9999995,0.006294317835075267
2022-09-29,172.49,172.52,167.55,168.51,17564712.0,2971843109.0,3881445239.9999995,0.004525302023840996
2022-09-30,169.89,172.0,168.86,169.23,16701001.0,2843915545.0,3881445239.9999995,0.004302778982397805
2022-10-10,169.5,170.1,158.69,158.9,25650912.0,4179453268.0,3881445239.9999995,0.006608598193182291
2022-10-11,158.91,160.01,154.9,158.59,16389813.0,2587296299.0,3881445239.9999995,0.004222605752902494
2022-10-12,158.3,158.3,152.0,156.6,24238545.0,3740666460.0,3881445239.9999995,0.0062447216181774606
2022-10-13,154.99,155.68,152.51,153.57,19140141.0,2950015936.0,3881445239.9999995,0.00493118923919174
2022-10-14,154.58,160.3,154.57,159.12,22872293.0,3619001261.0,3881445239.9999995,0.005892725927005479
2022-10-17,157.68,158.5,155.29,157.65,14670055.0,2301214745.0,3881445239.9999995,0.0037795341922690637
2022-10-18,158.68,160.98,158.02,158.7,13968916.0,2225727909.0,3881445239.9999995,0.0035988955495350494
2022-10-19,158.51,158.51,154.0,154.5,17392932.0,2703461176.0,3881445239.9999995,0.004481045312905149
2022-10-20,152.5,156.8,152.0,154.15,16120045.0,2484510764.0,3881445239.9999995,0.004153103806251303
2022-10-21,154.0,154.13,151.5,152.15,16321002.0,2488390106.0,3881445239.9999995,0.004204877562564814
2022-10-24,150.01,150.41,142.25,143.23,34403887.0,5003671163.0,3881445239.9999995,0.008863679601982484
2022-10-25,140.75,145.27,140.51,142.12,20962963.0,2986369243.0,3881445239.9999995,0.005400813795842706
2022-10-26,142.9,145.9,142.0,143.4,17959323.0,2580590731.0,3881445239.9999995,0.004626968020808662
2022-10-27,144.98,145.07,136.58,137.1,36965491.0,5154612980.0,3881445239.9999995,0.00952364099306474
2022-10-28,137.56,139.97,136.17,137.5,25586220.0,3534562740.0,3881445239.9999995,0.0065919312055011765
2022-10-31,135.2,136.4,132.33,133.5,22591665.0,3030064410.0,3881445239.9999995,0.005820426053466621
2022-11-01,135.55,142.58,133.41,142.58,39155069.0,5440179980.0,3881445239.9999995,0.010087755096088901
2022-11-02,142.0,146.38,140.06,143.62,31867439.0,4565035334.0,3881445239.9999995,0.008210199301948674
2022-11-03,141.01,141.5,139.71,140.92,19281931.0,2710951378.0,3881445239.9999995,0.004967719446687338
2022-11-04,140.5,152.0,140.35,150.0,47898344.0,7099560990.0,3881445239.9999995,0.0123403374357537
2022-11-07,149.0,152.7,147.68,151.14,22869078.0,3435765568.0,3881445239.9999995,0.005891897627286893
2022-11-08,151.01,152.27,146.11,147.49,23567786.0,3491479586.0,3881445239.9999995,0.006071909956921098
2022-11-09,147.2,149.05,145.08,145.4,15124223.0,2208052554.0,3881445239.9999995,0.0038965442160920458
2022-11-10,144.49,146.56,143.71,145.76,17674813.0,2568169859.0,3881445239.9999995,0.004553668004343661
2022-11-11,151.49,151.5,146.54,150.02,36853384.0,5514689559.0,3881445239.9999995,0.009494758194759435
2022-11-14,151.0,155.41,149.9,150.3,28195258.0,4287401009.0,3881445239.9999995,0.007264113302291495
2022-11-15,150.3,155.0,148.42,154.15,27656711.0,4223081945.0,3881445239.9999995,0.0071253642109865255
2022-11-16,154.15,156.5,153.08,154.21,18259366.0,2827414143.0,3881445239.9999995,0.004704269897158204
2022-11-17,153.5,155.79,151.0,152.6,16558118.0,2529048877.0,3881445239.9999995,0.004265967178761487
2022-11-18,153.0,155.3,152.71,153.61,14585598.0,2246335618.0,3881445239.9999995,0.0037577750291795955
2022-11-21,150.5,150.97,148.0,148.93,21762482.0,3243860975.0,3881445239.9999995,0.005606798667601453
2022-11-22,148.92,152.9,148.81,150.23,14376998.0,2162414726.0,3881445239.9999995,0.0037040321609689906
2022-11-23,150.23,151.5,148.9,149.77,11346208.0,1702094213.0,3881445239.9999995,0.002923191568715781
2022-11-24,151.0,151.49,147.0,147.81,15085804.0,2238041526.0,3881445239.9999995,0.003886646098863938
2022-11-25,147.93,148.93,146.4,147.38,10676624.0,1575517167.0,3881445239.9999995,0.0027506826297515924
2022-11-28,144.83,148.01,142.05,147.65,19013147.0,2750115838.0,3881445239.9999995,0.004898471013853593
2022-11-29,149.92,155.15,149.9,155.05,41040650.0,6284033998.0,3881445239.9999995,0.010573548630045854
2022-11-30,154.8,159.97,154.0,156.86,25228605.0,3961994532.0,3881445239.9999995,0.006499796709743096
2022-12-01,165.0,169.99,163.86,164.59,44092117.0,7325021108.0,3881445239.9999995,0.011359716361733344
2022-12-02,164.8,166.88,162.26,163.06,21047820.0,3461949872.0,3881445239.9999995,0.00542267601332951
2022-12-05,168.88,169.98,165.68,168.51,29795799.0,5007534615.0,3881445239.9999995,0.007676470272706979
2022-12-06,167.97,178.22,167.1,175.4,43369522.0,7576837371.0,3881445239.9999995,0.01117354988112624
2022-12-07,175.41,177.8,173.01,173.68,31128834.0,5443269231.0,3881445239.9999995,0.008019908069088205
2022-12-08,173.0,175.55,172.01,174.76,15644818.0,2723693946.0,3881445239.9999995,0.004030668226044586
2022-12-09,174.63,183.47,174.12,183.27,41957765.0,7550074236.0,3881445239.9999995,0.010809830464077345
2022-12-12,182.0,183.38,177.91,178.35,29905954.0,5387580973.0,3881445239.9999995,0.007704850165553283
2022-12-13,178.0,180.9,176.02,179.47,19276219.0,3447321253.0,3881445239.9999995,0.004966247829893383
2022-12-14,179.45,185.27,178.36,184.08,28698912.0,5255273237.0,3881445239.9999995,0.007393872700880872
2022-12-15,184.2,185.8,180.77,181.96,19934421.0,3643457579.0,3881445239.9999995,0.005135824355981382
2022-12-16,180.22,183.08,178.66,182.52,18642633.0,3377432022.0,3881445239.9999995,0.004803013271417428
2022-12-19,183.5,184.71,179.0,179.95,19418435.0,3512784488.0,3881445239.9999995,0.005002887790322144
2022-12-20,179.94,180.5,169.88,172.51,34345756.0,5965655880.0,3881445239.9999995,0.008848702964053668
2022-12-21,175.0,175.67,173.55,174.49,15385319.0,2687724560.0,3881445239.9999995,0.003963811943408997
2022-12-22,176.03,181.55,174.67,179.5,24442393.0,4381920906.0,3881445239.9999995,0.006297240200147717
2022-12-23,177.0,183.0,176.4,180.29,19861964.0,3587724307.0,3881445239.9999995,0.005117156824811987
2022-12-26,180.29,181.2,177.56,178.6,17829834.0,3198529055.0,3881445239.9999995,0.004593606993667133
2022-12-27,180.0,182.5,179.15,181.05,15227535.0,2758777142.0,3881445239.9999995,0.003923161105835929
2022-12-28,180.99,180.99,177.88,180.18,13937786.0,2503523214.0,3881445239.9999995,0.003590875341062393
2022-12-29,179.0,180.0,176.74,178.75,16850491.0,3003533017.0,3881445239.9999995,0.004341292987042116
2022-12-30,179.78,181.19,179.0,180.69,14976495.0,2702577295.0,3881445239.9999995,0.0038584841660679985
2023-01-03,181.0,181.81,176.51,178.2,18206204.0,3240728572.0,3881525907.0,0.004690475971618963
2023-01-04,178.0,180.5,176.3,178.62,12883584.0,2299619966.0,3881525907.0,0.0033192059794746077
2023-01-05,181.5,189.51,180.4,189.0,40279056.0,7535626606.0,3881525907.0,0.010377118938549442
2023-01-06,191.11,191.11,187.78,190.46,23338295.0,4428033739.0,3881525907.0,0.00601265985573132
2023-01-09,192.45,196.89,190.16,195.88,27557314.0,5362756421.0,3881525907.0,0.007099608416963736
2023-01-10,195.8,196.71,194.61,195.24,20275236.0,3965377701.0,3881525907.0,0.005223522008042081
2023-01-11,195.04,195.99,192.6,194.1,16999458.0,3304975110.0,3881525907.0,0.004379581228439808
2023-01-12,195.0,195.77,192.01,193.39,13822699.0,2675310869.0,3881525907.0,0.0035611507770879347
2023-01-13,193.39,199.41,193.34,198.58,24506446.0,4833945958.0,3881525907.0,0.00631361134439544
2023-01-16,200.0,209.27,200.0,206.52,36352479.0,7493040737.0,3881525907.0,0.0093655123966689
2023-01-17,207.0,207.78,201.61,202.86,21507890.0,4383014177.0,3881525907.0,0.005541091445818347
2023-01-18,204.93,211.79,204.32,205.8,27241217.0,5639270862.0,3881525907.0,0.007018172144844581
2023-01-19,206.45,206.5,202.35,205.3,18119892.0,3710296048.0,3881525907.0,0.004668239355899268
2023-01-20,207.89,212.0,207.1,208.72,27348025.0,5738958670.0,3881525907.0,0.007045689158142723
2023-01-30,218.59,219.89,214.28,217.6,32180876.0,7001555735.0,3881525907.0,0.008290779649818784
2023-01-31,216.99,217.77,208.9,209.0,25724708.0,5456751654.0,3881525907.0,0.0066274729620141625
2023-02-01,208.5,210.6,203.76,210.06,25655223.0,5334911717.0,3881525907.0,0.006609571497058154
2023-02-02,211.69,214.5,210.15,212.51,18327161.0,3899833436.0,3881525907.0,0.0047216382008293525
2023-02-03,210.0,212.0,206.0,210.0,19935209.0,4156921814.0,3881525907.0,0.005135920634729903
2023-02-06,199.53,204.53,197.28,201.7,33407544.0,6710340318.0,3881525907.0,0.008606806910589557
2023-02-07,201.7,205.3,201.5,203.17,15811588.0,3216023678.0,3881525907.0,0.0040735495212038016
2023-02-08,203.17,204.0,198.22,199.55,16905733.0,3384827004.0,3881525907.0,0.004355434796792662
2023-02-09,199.66,207.74,199.55,207.39,24493992.0,5026717804.0,3881525907.0,0.006310402812416421
2023-02-10,207.39,207.48,203.12,204.7,14032129.0,2872338309.0,3881525907.0,0.003615106361829057
2023-02-13,203.0,214.9,202.99,212.4,28908783.0,6110099289.0,3881525907.0,0.007447788239121496
2023-02-14,212.4,213.75,208.6,209.24,18490190.0,3886700986.0,3881525907.0,0.004763639466286834
2023-02-15,211.59,213.89,209.5,211.0,16925791.0,3584495859.0,3881525907.0,0.004360602352151195
2023-02-16,209.35,214.68,207.8,210.79,21337960.0,4522470620.0,3881525907.0,0.00549731227132062
2023-02-17,209.45,214.45,208.0,208.15,18446776.0,3901124993.0,3881525907.0,0.0047524546897221055
2023-02-20,208.2,213.8,205.5,212.95,19166754.0,4024080432.0,3881525907.0,0.004937943081980826
2023-02-21,212.5,212.62,208.5,210.08,13939573.0,2922693859.0,3881525907.0,0.003591261100398988
2023-02-22,208.45,210.54,206.5,207.5,14100545.0,2931801636.0,3881525907.0,0.003632732419631896
2023-02-23,206.5,208.22,203.7,205.1,14580801.0,2993988118.0,3881525907.0,0.0037564610798306855
2023-02-24,205.07,205.07,199.82,201.1,20395718.0,4104764614.0,3881525907.0,0.005254561862698911
2023-02-27,199.06,206.23,198.84,204.81,17299557.0,3517673755.0,3881525907.0,0.004456895925595067
2023-02-28,207.0,208.06,202.08,204.42,11480142.0,2342737529.0,3881525907.0,0.0029576363201122904
2023-03-01,204.17,208.85,202.9,207.38,15446575.0,3196937763.0,3881525907.0,0.0039795109887437365
2023-03-02,206.1,207.61,205.36,206.24,7447671.0,1537653714.0,3881525907.0,0.001918748239337721
2023-03-03,208.0,209.46,203.5,205.76,9283668.0,1912804916.0,3881525907.0,0.0023917573197843917
2023-03-06,205.01,206.5,202.58,204.58,11140226.0,2277420061.0,3881525907.0,0.002870063543801049
2023-03-07,204.35,204.35,200.11,200.45,12527207.0,2532351683.0,3881525907.0,0.0032273923452135803
2023-03-08,199.0,201.5,198.0,199.3,10219130.0,2035672770.0,3881525907.0,0.0026327609926731837
2023-03-09,199.0,199.7,193.9,198.0,16850486.0,3323035487.0,3881525907.0,0.00434120147687578
2023-03-10,196.21,199.58,195.17,195.24,11095657.0,2181297329.0,3881525907.0,0.0028585812038481907
2023-03-13,195.0,200.28,195.0,198.6,12647223.0,2510450830.0,3881525907.0,0.0032583121439926023
2023-03-14,198.7,198.72,193.7,195.28,10284259.0,2013558949.0,3881525907.0,0.002649540218565389
2023-03-15,198.0,199.33,192.3,192.32,12988009.0,2527648821.0,3881525907.0,0.0033461090589598378
2023-03-16,191.0,194.2,189.33,191.2,12054371.0,2309099790.0,3881525907.0,0.0031055753043567154
2023-03-17,193.85,194.24,188.0,188.5,15607045.0,2970579105.0,3881525907.0,0.00402085297739583
2023-03-20,190.0,190.59,185.0,185.9,15464264.0,2889012995.0,3881525907.0,0.003984068217118305
2023-03-21,187.4,193.11,185.22,192.24,18789280.0,3583069187.0,3881525907.0,0.004840694214127269
2023-03-22,192.25,196.08,191.42,191.77,10853212.0,2097093753.0,3881525907.0,0.002796119943558063
2023-03-23,190.9,195.99,190.06,194.58,13284214.0,2578838699.0,3881525907.0,0.0034224205424065457
2023-03-24,194.0,195.95,191.5,193.02,10253022.0,1984030938.0,3881525907.0,0.0026414926102926563
2023-03-27,192.81,192.84,189.0,190.41,11879852.0,2258153855.0,3881525907.0,0.003060613862856281
2023-03-28,190.39,193.91,190.21,192.5,10918609.0,2099319286.0,3881525907.0,0.00281296821446154
2023-03-29,194.0,196.0,191.6,195.28,15953932.0,3103306614.0,3881525907.0,0.004110221696892052
2023-03-30,195.28,198.96,194.18,198.39,15148689.0,2983220918.0,3881525907.0,0.0039027664281927462
2023-03-31,201.0,202.0,197.0,197.0,12758987.0,2541477089.0,3881525907.0,0.003287105974737991
2023-04-03,196.98,197.0,193.08,195.19,13366024.0,2604697434.0,3881525907.0,0.003443497304989133
2023-04-04,195.5,196.66,192.95,196.15,14247340.0,2772976031.0,3881525907.0,0.0036705513092946617
2023-04-06,195.0,195.0,189.07,190.54,15107492.0,2889971045.0,3881525907.0,0.0038921528187548433
2023-04-07,189.8,191.83,187.54,189.06,11303817.0,2139054072.0,3881525907.0,0.0029122095976776897
2023-04-10,185.0,185.02,178.2,184.65,33973209.0,6169351676.0,3881525907.0,0.008752539546040959
2023-04-11,183.97,184.15,180.01,180.53,19119446.0,3472021583.0,3881525907.0,0.004925755091707546
2023-04-12,181.0,181.11,175.55,175.82,27283391.0,4827573322.0,3881525907.0,0.007029037459416859
2023-04-13,176.0,179.9,175.55,177.88,21080214.0,3748131434.0,3881525907.0,0.005430909004622032
2023-04-14,178.22,178.5,175.03,175.59,14465308.0,2549260307.0,3881525907.0,0.0037267065444321922
2023-04-17,176.79,179.92,176.49,178.18,18555289.0,3301205327.0,3881525907.0,0.004780410963259867
2023-04-18,179.0,180.17,177.58,178.32,14406696.0,2574306113.0,3881525907.0,0.0037116062974148277
2023-04-19,178.67,178.96,175.5,176.29,12617246.0,2225609751.0,3881525907.0,0.0032505891503251017
2023-04-20,176.34,176.98,172.5,173.5,14800856.0,2578285584.0,3881525907.0,0.0038131539901119613
2023-04-21,174.0,175.3,171.8,172.0,12091951.0,2096658342.0,3881525907.0,0.00311525706377309
2023-04-24,172.1,172.9,167.5,168.0,17609069.0,2970098989.0,3881525907.0,0.004536635699955925
2023-04-25,168.0,169.88,165.65,169.8,15489726.0,2602607466.0,3881525907.0,0.003990628008450389
2023-04-26,169.1,171.18,167.58,168.61,14812682.0,2500348755.0,3881525907.0,0.0038162007300496423
2023-04-27,168.6,170.3,166.4,169.17,15039314.0,2530897181.0,3881525907.0,0.0038745880770441037
2023-04-28,171.26,171.95,167.88,169.0,17938564.0,3038219040.0,3881525907.0,0.004621523707377383
2023-05-04,172.5,172.95,167.45,168.95,26587793.0,4516684022.0,3881525907.0,0.006849830102138747
2023-05-05,168.95,174.1,168.25,173.71,25172690.0,4324694285.0,3881525907.0,0.006485256211894195
2023-05-08,174.5,175.5,170.79,171.4,17753373.0,3055844963.0,3881525907.0,0.004573812831696758
2023-05-09,170.83,177.5,170.0,174.77,22292312.0,3891367974.0,3881525907.0,0.005743182586981507
2023-05-10,172.8,174.5,171.59,173.32,11890994.0,2057577183.0,3881525907.0,0.0030634843834368357
2023-05-11,173.98,176.49,172.21,172.57,12289631.0,2138045981.0,3881525907.0,0.003166185488505101
2023-05-12,172.2,174.5,169.36,169.37,12959157.0,2218100021.0,3881525907.0,0.0033386758997612947
2023-05-15,168.25,172.49,168.03,172.44,13079986.0,2232478635.0,3881525907.0,0.003369805152249883
2023-05-16,172.3,172.36,169.8,170.49,9936468.0,1694257812.0,3881525907.0,0.0025599386009714452
2023-05-17,170.0,170.9,168.75,169.34,8602150.0,1458848098.0,3881525907.0,0.002216177401904431
2023-05-18,169.49,170.71,168.0,168.66,8780386.0,1484050324.0,3881525907.0,0.0022620964564903008
2023-05-19,168.09,171.26,166.75,170.8,12074586.0,2048104075.0,3881525907.0,0.003110783307725582
2023-05-22,170.89,179.06,169.08,177.61,30244522.0,5326580958.0,3881525907.0,0.007791915531326634
2023-05-23,177.8,178.5,174.0,174.0,13672431.0,2402618291.0,3881525907.0,0.003522437136215667
2023-05-24,173.52,173.98,170.35,170.35,13355066.0,2297763605.0,3881525907.0,0.003440674188446168
2023-05-25,169.42,169.68,167.45,168.2,14392525.0,2421836659.0,3881525907.0,0.0037079554136285196
2023-05-26,168.2,171.89,168.0,170.1,12287480.0,2088300565.0,3881525907.0,0.0031656313250004544
2023-05-29,170.94,171.85,167.58,168.26,12976880.0,2191774954.0,3881525907.0,0.0033432418875775907
2023-05-30,168.0,169.45,163.5,165.17,18360334.0,3039522846.0,3881525907.0,0.004730184582019331
2023-05-31,165.0,165.13,160.02,161.18,21344841.0,3448000885.0,3881525907.0,0.005499085027748083
2023-06-01,162.49,166.6,161.2,163.32,16901644.0,2774057591.0,3881525907.0,0.004354381345109491
2023-06-02,165.0,168.4,163.33,167.9,19208397.0,3199284099.0,3881525907.0,0.004948671594683755
2023-06-05,167.28,167.68,164.63,165.2,11344697.0,1879812886.0,3881525907.0,0.0029227415382030064
2023-06-06,166.3,168.43,164.53,165.62,13536764.0,2256103842.0,3881525907.0,0.003487485160304509
2023-06-07,166.15,167.05,164.0,164.0,9532561.0,1574392183.0,3881525907.0,0.002455879782435264
2023-06-08,164.21,166.07,163.02,164.82,9157282.0,1504742545.0,3881525907.0,0.002359196413834473
2023-06-09,164.94,165.98,163.8,164.59,11963517.0,1970427702.0,3881525907.0,0.0030821685302743493
2023-06-12,164.02,172.0,162.94,170.41,24183801.0,4073838204.0,3881525907.0,0.006230488106851634
2023-06-13,170.0,173.9,169.41,173.08,18293646.0,3156768739.0,3881525907.0,0.00471300370996081
2023-06-14,174.8,179.35,172.66,177.68,24101542.0,4279986457.0,3881525907.0,0.006209295668112102
2023-06-15,179.21,182.82,178.0,182.0,24045009.0,4346343723.0,3881525907.0,0.006194731035193372
2023-06-16,182.6,185.6,181.5,184.08,21631380.0,3975777954.0,3881525907.0,0.0055729062534375096
2023-06-19,183.0,183.71,176.5,177.54,24234172.0,4330534593.0,3881525907.0,0.006243465219772395
2023-06-20,177.0,178.4,173.6,174.01,17868934.0,3129124755.0,3881525907.0,0.004603584885978709
2023-06-21,173.99,174.89,171.2,171.4,13948450.0,2409049470.0,3881525907.0,0.0035935480875820417
2023-06-26,169.5,169.89,165.0,166.66,21934031.0,3652673794.0,3881525907.0,0.005650878423983684
2023-06-27,164.17,166.5,162.2,166.12,20067906.0,3307807251.0,3881525907.0,0.005170107447643013
2023-06-28,165.23,168.6,164.38,166.67,11942640.0,1990481708.0,3881525907.0,0.003076789975422416
2023-06-29,166.0,166.5,163.27,163.81,11772352.0,1934965472.0,3881525907.0,0.0030329185691559007
2023-06-30,164.7,165.1,162.8,163.57,10337054.0,1695951752.0,3881525907.0,0.0026631418281552644
2023-07-03,163.27,167.49,162.85,167.36,17337306.0,2875749982.0,3881525907.0,0.004466621224589446
2023-07-04,167.0,168.5,165.55,168.22,12595742.0,2107039768.0,3881525907.0,0.0032450490610624696
2023-07-05,167.52,167.6,165.0,165.38,11541608.0,1911856439.0,3881525907.0,0.00297347184497357
2023-07-06,165.3,166.81,163.85,164.3,10144977.0,1672166188.0,3881525907.0,0.002613656907893981
2023-07-07,164.19,165.0,163.32,163.66,7896985.0,1294178678.0,3881525907.0,0.0020345052923023037
2023-07-10,164.98,166.5,164.21,164.6,9671525.0,1597774605.0,3881525907.0,0.0024916811665634466
2023-07-11,165.45,165.76,163.88,165.14,7020562.0,1156564822.0,3881525907.0,0.0018087118747137606
2023-07-12,165.2,166.66,165.0,165.46,11884029.0,1970009880.0,3881525907.0,0.0030616899860356904
2023-07-13,167.88,173.0,166.65,172.65,32351360.0,5531880616.0,3881525907.0,0.008334701551690558
2023-07-14,173.6,174.33,170.79,171.99,15072288.0,2594877559.0,3881525907.0,0.0038830831897369066
2023-07-17,170.5,170.98,168.16,169.66,9325675.0,1575729874.0,3881525907.0,0.002402579610039944
2023-07-18,169.7,170.23,168.0,168.4,8195902.0,1381227321.0,3881525907.0,0.002111515470042179
2023-07-19,167.82,168.76,166.81,168.32,7685551.0,1288284983.0,3881525907.0,0.0019800334157604785
2023-07-20,169.0,171.28,168.08,168.56,12750198.0,2163844782.0,3881525907.0,0.0032848416590511758
2023-07-21,169.88,174.0,167.88,171.27,19538688.0,3356305157.0,3881525907.0,0.0050337646760939166
2023-07-24,169.13,170.0,167.9,169.36,13171639.0,2222174196.0,3881525907.0,0.0033934177732128684
2023-07-25,176.0,180.67,175.17,179.5,44063194.0,7867658288.0,3881525907.0,0.01135202882983102
2023-07-26,179.5,180.68,176.85,177.8,17402543.0,3104017698.0,3881525907.0,0.004483428274590671
2023-07-27,178.97,180.85,176.85,178.46,18798706.0,3367125650.0,3881525907.0,0.004843122640531174
2023-07-28,177.3,182.16,176.63,181.18,31969316.0,5753479230.0,3881525907.0,0.008236275311816437
2023-07-31,186.6,188.57,180.98,181.0,31559353.0,5816020903.0,3881525907.0,0.008130656282130026
2023-08-01,181.69,184.15,178.5,179.88,19571803.0,3543719056.0,3881525907.0,0.005042296114706829
2023-08-02,179.0,180.99,177.2,177.98,15508019.0,2770075424.0,3881525907.0,0.003995340845730957
2023-08-03,177.04,179.96,175.13,178.6,15264598.0,2712382851.0,3881525907.0,0.003932628137937094
2023-08-04,181.39,182.5,178.7,179.28,14347761.0,2585669217.0,3881525907.0,0.003696422835701042
2023-08-07,178.3,179.28,176.4,177.31,15692962.0,2784302714.0,3881525907.0,0.004042987829013091
2023-08-08,176.18,178.06,175.18,176.88,11614322.0,2050696313.0,3881525907.0,0.0029922051992631463
2023-08-09,177.46,177.88,176.1,177.18,8679551.0,1536212479.0,3881525907.0,0.0022361182709993437
2023-08-10,176.88,177.0,174.66,176.31,10423785.0,1833070604.0,3881525907.0,0.002685486391112731
2023-08-11,177.46,177.55,172.27,172.36,14888627.0,2590746331.0,3881525907.0,0.0038357664889340642
2023-08-14,170.0,170.33,166.0,168.62,21094514.0,3548868735.0,3881525907.0,0.00543459312276078
2023-08-15,168.61,168.9,165.69,166.5,16814467.0,2803400143.0,3881525907.0,0.004331921878886999
2023-08-16,166.28,167.4,165.2,166.7,11627666.0,1937166439.0,3881525907.0,0.0029956430225109407
2023-08-17,165.9,168.61,164.5,168.44,16693182.0,2790070935.0,3881525907.0,0.004300675146826993
2023-08-18,168.42,168.68,163.5,163.53,27947953.0,4605753431.0,3881525907.0,0.007200248992180693
